"Fath_t1.p1","Fath_t1.p2","Fath_t1.p3","Fath_t2.p1","Fath_t2.p2","Fath_t2.p3","Fath_t3.p1","Fath_t3.p2","Fath_t3.p3","Moth_t1.p1","Moth_t1.p2","Moth_t1.p3","Moth_t2.p1","Moth_t2.p2","Moth_t2.p3","Moth_t3.p1","Moth_t3.p2","Moth_t3.p3"
2.76266666666667,2.857,2.44,1.98233333333333,2.54333333333333,3.2175,2.736,3.204,3.2875,2.69866666666667,2.30966666666667,2.382,2.50633333333333,2.791,2.467,1.88466666666667,2.06733333333333,1.4035
2.87633333333333,3.42433333333333,2.512,3.28633333333333,3.34566666666667,3.1655,2.71733333333333,2.267,3.3055,2.564,2.78766666666667,3.6885,2.308,2.55333333333333,3.795,2.911,2.91633333333333,3.0705
2.281,2.70266666666667,3.622,3.091,2.61866666666667,3.3995,3.15033333333333,2.752,3.5405,2.703,2.41966666666667,3.0845,2.33633333333333,2.37533333333333,2.638,2.35433333333333,1.78,2.2925
2.22266666666667,2.43533333333333,2.694,2.85233333333333,2.43833333333333,3.548,1.9,2.38633333333333,2.064,3.188,3.11866666666667,3.1245,1.58866666666667,2.50033333333333,2.1895,2.668,3.03033333333333,2.801
2.16833333333333,1.86633333333333,3.204,2.592,1.79233333333333,2.085,2.746,2.11833333333333,2.825,2.72533333333333,2.71933333333333,2.933,2.95533333333333,2.93866666666667,3.0775,2.72866666666667,2.73,2.9965
1.912,2.22566666666667,2.3795,1.86866666666667,2.11766666666667,2.765,2.39666666666667,2.74166666666667,3.069,3.73433333333333,2.978,3.1325,2.221,2.786,3.119,2.32433333333333,3.37966666666667,3.242
2.59566666666667,1.84933333333333,2.4095,3.43766666666667,3.073,2.354,3.69666666666667,3.379,2.7225,3.19766666666667,3.39733333333333,3.333,3.48033333333333,3.17133333333333,3.722,3.69533333333333,3.751,3.385
2.60766666666667,2.90666666666667,2.7395,2.74933333333333,3.434,3.184,2.4,2.89966666666667,2.907,3.59066666666667,3.576,3.464,2.417,2.611,3.6355,3.18933333333333,3.87,3.0955
3.02533333333333,2.89033333333333,3.811,3.21166666666667,3.389,3.6265,3.29666666666667,3.08,3.355,3.18533333333333,2.95766666666667,3.4855,3.241,2.84366666666667,2.7285,3.56266666666667,3.56,3.4775
2.673,1.91933333333333,2.337,1.83066666666667,2.162,2.272,2.04766666666667,1.98633333333333,2.9195,2.029,2.298,2.318,2.86566666666667,2.72333333333333,2.858,2.431,2.1,1.7545
2.241,1.74333333333333,2.772,2.74633333333333,1.86366666666667,2.647,2.20766666666667,2.23733333333333,2.672,3.48066666666667,3.522,3.589,3.688,3.30033333333333,3.275,3.52733333333333,2.79433333333333,2.883
3.65966666666667,3.519,3.45,2.99766666666667,2.90066666666667,2.5455,3.202,3.42633333333333,3.2005,2.73333333333333,2.71266666666667,2.6835,2.65166666666667,3.065,3.5475,2.033,2.28966666666667,2.484
2.56166666666667,2.35366666666667,2.5195,2.11733333333333,2.98666666666667,2.702,2.61133333333333,2.74033333333333,2.975,2.99566666666667,3.33933333333333,3.496,3.11266666666667,3.39466666666667,3.048,2.23166666666667,2.63933333333333,2.6815
2.35633333333333,2.994,4.012,2.82966666666667,2.82266666666667,3.375,3.63533333333333,2.711,3.261,2.41933333333333,2.98566666666667,2.6835,2.63133333333333,2.823,2.658,2.78433333333333,2.77466666666667,3.2245
3.01933333333333,2.79366666666667,3.0545,2.934,3.35933333333333,2.7795,2.98566666666667,3.44933333333333,4.018,2.906,3.311,3.482,2.60966666666667,3.21733333333333,3.434,2.61733333333333,3.149,2.793
2.31933333333333,2.564,2.964,2.76466666666667,3.231,2.7115,2.95233333333333,2.671,2.856,2.43966666666667,2.86966666666667,2.8835,2.50833333333333,2.61933333333333,3.4035,3.01366666666667,3.091,3.3675
3.274,3.50433333333333,3.7855,3.24433333333333,3.581,3.554,2.80933333333333,3.299,3.7375,2.24033333333333,2.386,2.7795,2.01166666666667,2.54233333333333,2.413,2.15666666666667,2.21533333333333,2.1405
2.49966666666667,2.68166666666667,3.1465,2.651,2.70433333333333,3.2445,2.81533333333333,3.105,3.089,3.02166666666667,3.17766666666667,2.6515,2.94466666666667,2.93966666666667,2.641,2.718,2.375,2.44
2.376,2.03566666666667,2.0545,2.079,1.832,2.1025,3.10133333333333,2.082,2.566,1.99966666666667,1.91366666666667,2.4225,2.73666666666667,2.04133333333333,2.519,2.534,2.346,2.3935
2.25566666666667,3.091,2.6555,2.55866666666667,3.19233333333333,2.879,2.22466666666667,2.486,3.0875,1.49233333333333,2.68233333333333,3.1375,1.933,2.34,2.294,1.809,2.61133333333333,2.5985
1.82733333333333,2.573,2.936,1.66333333333333,2.72666666666667,3.163,1.762,2.934,3.084,2.53466666666667,3.062,2.6115,2.80566666666667,3.207,2.2355,3.58233333333333,3.16933333333333,3.3935
3.12066666666667,2.91233333333333,3.6225,2.85866666666667,3.377,2.6755,3.45733333333333,2.72666666666667,2.6165,3.46633333333333,3.09366666666667,2.877,2.58,3.209,3.1875,2.86366666666667,3.3,3.229
2.46066666666667,2.548,3.285,2.81266666666667,3.29266666666667,3.3165,2.72266666666667,2.35133333333333,2.8205,2.70033333333333,3.36566666666667,3.491,2.67433333333333,2.92766666666667,2.4605,2.90033333333333,3.89966666666667,3.2975
3.45366666666667,3.33566666666667,3.68,3.33133333333333,3.244,3.1565,3.49066666666667,3.47033333333333,3.13,2.84733333333333,2.74,3.1305,3.844,3.46533333333333,3.683,3.201,3.28733333333333,2.706
2.91433333333333,2.21466666666667,4.3725,1.723,2.49566666666667,2.9655,2.48133333333333,2.84466666666667,2.378,2.14533333333333,2.95866666666667,2.1955,2.12933333333333,2.14033333333333,2.5485,2.07933333333333,3.036,3.379
2.51266666666667,2.638,3.0865,2.65233333333333,2.491,3.048,2.55866666666667,2.465,3.4015,2.8,2.641,2.9695,2.85833333333333,2.748,2.905,3.131,2.45833333333333,2.341
2.45,2.41733333333333,3.2165,3.217,3.50166666666667,2.5665,3.147,3.07333333333333,2.931,2.99066666666667,3.37966666666667,4.176,2.93033333333333,3.32866666666667,3.7435,2.313,2.853,3.1855
2.21833333333333,3.03933333333333,1.852,1.95666666666667,2.581,3.4315,2.49433333333333,2.873,3.2075,2.65333333333333,3.097,1.7825,2.88633333333333,2.76233333333333,3.1685,2.86433333333333,2.71433333333333,2.952
2.07833333333333,2.79766666666667,3.1195,2.898,3.235,2.497,3.47166666666667,3.57033333333333,3.039,2.619,3.17366666666667,3.5595,2.803,3.342,2.9795,2.26433333333333,2.83633333333333,2.591
2.681,2.38333333333333,3.442,2.09,2.13366666666667,2.8965,3.35966666666667,2.394,2.654,2.78666666666667,2.579,2.9465,2.785,2.69433333333333,2.5765,3.301,3.118,3.207
2.64433333333333,2.67,2.776,2.177,2.92433333333333,3.127,3.03133333333333,3.73833333333333,3.7805,3.24,2.784,3.97,3.50133333333333,3.638,3.8015,2.57933333333333,2.871,2.581
1.48533333333333,2.25766666666667,2.5795,2.06066666666667,2.67933333333333,2.3035,2.28433333333333,3.04666666666667,2.385,2.555,3.26633333333333,2.4505,3.071,3.21333333333333,2.515,2.79166666666667,2.665,2.032
2.22766666666667,2.31933333333333,3.1105,2.65166666666667,2.80366666666667,2.66,2.03233333333333,2.37433333333333,2.5395,2.997,2.94133333333333,2.392,2.41366666666667,2.10266666666667,1.3225,2.49,2.593,2.485
2.906,2.79333333333333,2.8445,2.343,2.54266666666667,3.2835,2.84533333333333,2.74433333333333,3.5915,3.11366666666667,2.70333333333333,3.598,2.45133333333333,2.725,4.033,2.02166666666667,2.14033333333333,3.1145
2.659,2.40666666666667,3.6045,3.719,2.85166666666667,3.7015,2,1.92433333333333,3.05,3.16466666666667,3.05966666666667,3.521,3.556,3.47066666666667,3.2815,3.87366666666667,4.124,4.37
2.808,3.17666666666667,3.2025,3.09866666666667,3.43666666666667,3.077,2.48466666666667,2.408,3.1715,4.11,3.78966666666667,4.295,3.20933333333333,3.56766666666667,4.0655,3.654,3.20066666666667,3.486
1.77233333333333,2.04666666666667,3.2325,1.569,2.56066666666667,2.4665,2.04566666666667,3.05733333333333,2.386,3.19033333333333,3.15933333333333,3.107,2.318,2.179,2.219,2.081,2.134,2.0835
1.851,2.392,2.872,2.63233333333333,3.27533333333333,2.7695,2.75666666666667,2.74833333333333,2.7995,2.38633333333333,3.29233333333333,2.8915,3.13833333333333,3.178,3.4365,2.987,3.122,2.843
1.67233333333333,3.10266666666667,3.814,2.55633333333333,3.23366666666667,3.2525,2.31666666666667,2.12066666666667,2.8125,2.93466666666667,2.72533333333333,3.3295,2.80866666666667,3.38733333333333,2.735,3.841,3.933,3.5115
3.11933333333333,2.552,3.2205,2.65966666666667,2.505,3.1405,2.36133333333333,2.22866666666667,2.7625,2.642,2.242,1.9145,1.832,2.152,2.5315,2.345,2.13733333333333,1.8195
2.134,2.303,2.076,2.334,2.78066666666667,2.075,2.90266666666667,2.19866666666667,2.1275,3.186,3.89633333333333,4.037,2.70933333333333,2.904,3.9,2.882,2.908,3.1875
2.56833333333333,2.44733333333333,2.2615,2.177,2.558,2.3115,2.91366666666667,3.20033333333333,2.2325,2.12166666666667,2.25233333333333,2.8285,3.04733333333333,3.157,3.132,2.38233333333333,3.337,2.4555
2.388,2.45466666666667,2.7435,2.13566666666667,2.537,2.308,2.42866666666667,2.946,3.6785,2.02933333333333,3.23966666666667,3.1165,2.14966666666667,2.937,3.4385,1.70866666666667,2.42633333333333,3.327
3.07566666666667,3.25633333333333,3.3065,3.59933333333333,3.47166666666667,3.043,2.658,2.69366666666667,2.796,2.32233333333333,2.37133333333333,1.9485,2.362,2.559,2.2625,2.22466666666667,2.65166666666667,2.3255
2.05033333333333,2.72933333333333,3.209,3.32366666666667,3.06333333333333,3.343,2.674,2.47833333333333,2.5865,2.84666666666667,3.15133333333333,3.375,3.29166666666667,3.212,2.882,2.52633333333333,2.816,2.684
2.44966666666667,2.34566666666667,2.8515,2.85733333333333,2.38233333333333,2.468,2.636,2.69933333333333,2.4175,3.22733333333333,3.18366666666667,2.809,3.682,3.67566666666667,3.7895,3.036,2.72166666666667,2.596
3.375,4.24966666666667,3.942,3.55766666666667,3.71833333333333,3.9725,2.60333333333333,2.73366666666667,3.72,3.82866666666667,3.82766666666667,4.7355,3.29233333333333,3.57266666666667,3.8015,3.171,2.91133333333333,3.255
2.26,2.97866666666667,3.0475,2.27033333333333,2.977,3.4005,2.464,3.35733333333333,3.238,3.01833333333333,3.57733333333333,2.8735,2.66833333333333,3.41966666666667,3.1315,2.41366666666667,3.32966666666667,3.6915
2.72133333333333,2.159,2.7725,2.76166666666667,2.81733333333333,2.2685,2.54766666666667,2.83733333333333,3.3065,2.85066666666667,3.00866666666667,2.898,2.93033333333333,2.577,3.3315,2.186,2.16933333333333,2.724
2.093,2.241,3.3935,2.874,2.80033333333333,3.693,2.95633333333333,2.823,3.1535,2.91633333333333,3.05433333333333,4.0145,3.466,3.06966666666667,3.498,3.85333333333333,3.66866666666667,4.1205
1.754,2.12133333333333,2.6275,2.34433333333333,2.31033333333333,3.3375,2.19966666666667,2.46266666666667,2.5145,1.45933333333333,2.35933333333333,2.317,1.72133333333333,2.31833333333333,2.265,2.954,2.71166666666667,3.002
2.06433333333333,1.97,3.528,2.10366666666667,2.35766666666667,2.6435,1.96633333333333,2.043,2.263,2.92033333333333,3.12966666666667,3.222,2.45833333333333,2.649,3.5835,3.04233333333333,3.32,3.855
1.31833333333333,1.83133333333333,1.3335,1.58133333333333,1.87933333333333,2.238,2.87266666666667,2.70333333333333,2.6635,2.68466666666667,2.90533333333333,3.195,2.75566666666667,3.25066666666667,2.7965,2.424,2.917,3.0635
3.39166666666667,3.23766666666667,3.11,3.38733333333333,3.648,3.1555,2.36666666666667,2.95033333333333,2.8125,2.317,2.79933333333333,2.334,2.87866666666667,3.31866666666667,3.6995,2.66666666666667,3.388,3.4435
2.50533333333333,2.61466666666667,3.6525,2.51766666666667,3.36266666666667,3.605,2.35433333333333,3.01,2.592,3.18,3.94566666666667,3.31,2.82133333333333,3.40133333333333,2.898,2.94566666666667,3.46766666666667,3.0955
2.46966666666667,3.02466666666667,3.5265,2.99533333333333,3.304,2.941,2.884,2.798,3.2525,2.99266666666667,2.67266666666667,3.57,3.34766666666667,2.93966666666667,2.8005,2.953,3.14066666666667,3.23
2.92266666666667,3.33033333333333,2.5835,3.30633333333333,3.52,2.4545,3.59433333333333,3.597,3.153,2.28733333333333,2.48866666666667,3.0225,2.609,3.06233333333333,3.32,1.889,1.82866666666667,2.0445
1.46,2.01366666666667,2.307,1.527,2.923,2.887,2.14933333333333,2.63333333333333,2.4575,3.752,3.69866666666667,3.6155,3.49533333333333,3.60066666666667,3.968,3.26433333333333,3.52433333333333,3.743
2.59566666666667,2.20533333333333,2.407,3.325,3.25966666666667,3.327,3.07866666666667,3.276,3.3125,3.85566666666667,3.87,4.8205,4.201,4.48133333333333,4.6215,3.952,3.475,3.455
2.31933333333333,2.88366666666667,3.212,2.50166666666667,2.96533333333333,2.3795,2.308,2.67,2.654,2.587,2.921,2.492,2.49233333333333,2.49166666666667,2.1765,3.09866666666667,3.697,2.235
2.74166666666667,3.18,3.6015,2.48033333333333,2.87233333333333,2.5595,2.24566666666667,3.55066666666667,2.5625,3.30833333333333,4.025,3.6995,3.05266666666667,3.22,3.396,2.92133333333333,3.32066666666667,2.6495
2.269,2.275,2.946,2.25033333333333,2.71366666666667,2.9035,2.78866666666667,2.797,3.3545,2.333,2.24233333333333,2.662,3.013,3.09066666666667,3.5645,2.828,2.74866666666667,3.935
3.02066666666667,3.60433333333333,3.2465,2.713,3.35633333333333,3.519,3.36266666666667,3.86666666666667,3.0645,2.44366666666667,2.69066666666667,2.564,2.64466666666667,3.38233333333333,3.335,2.15266666666667,1.86133333333333,2.469
2.57633333333333,3.03,2.4275,1.69033333333333,2.52233333333333,2.437,3.15133333333333,3.66433333333333,3.206,1.888,2.333,2.1835,1.967,2.774,2.342,1.64166666666667,2.337,2.1435
3.007,3.586,3.0105,2.43733333333333,3.08733333333333,2.8445,3.03566666666667,2.918,3.5275,2.30433333333333,2.55566666666667,3.1425,2.409,2.48633333333333,2.43,1.33633333333333,1.987,1.687
2.427,2.46666666666667,2.5405,1.96266666666667,2.75233333333333,2.9895,1.88733333333333,1.705,1.9765,1.93966666666667,2.02766666666667,2.258,2.44866666666667,1.833,2.618,2.84333333333333,2.974,2.614
2.79233333333333,2.81233333333333,3.4025,2.48633333333333,3.03433333333333,3.2975,3.18533333333333,3.336,3.8795,1.71033333333333,2.45,2.405,3.14,3.27333333333333,3.312,3.19633333333333,2.69366666666667,3.3175
2.84666666666667,2.87733333333333,2.4695,2.64066666666667,2.91733333333333,3.439,2.29966666666667,2.37666666666667,2.725,2.038,2.542,1.742,2.56666666666667,3.38833333333333,3.2415,2.50166666666667,2.20233333333333,2.377
3.69966666666667,3.47133333333333,3.5045,2.98466666666667,2.82166666666667,4.0885,2.61633333333333,2.97066666666667,4.016,3.34966666666667,4,3.965,2.66933333333333,3.67333333333333,3.4955,2.25666666666667,2.73533333333333,2.5735
2.87066666666667,3.01766666666667,2.2735,2.853,2.55366666666667,3.353,2.979,2.54933333333333,2.6255,2.52466666666667,2.191,2.9235,2.88433333333333,2.93,3.0365,2.80266666666667,3.064,2.788
2.056,2.87466666666667,2.8845,2.46033333333333,3.06033333333333,2.6175,2.697,2.59266666666667,2.368,3.53666666666667,3.60933333333333,4.271,2.84733333333333,3.066,3.5115,2.57366666666667,2.823,3.162
3.27233333333333,2.84733333333333,3.514,2.379,3.18533333333333,3.0505,2.056,2.86933333333333,3.2905,3.41833333333333,2.929,3.1185,2.98533333333333,3.046,2.8155,3.13066666666667,2.75,3.136
3.016,3.11033333333333,3.1255,2.659,2.65166666666667,2.894,2.57933333333333,2.551,2.546,1.79666666666667,2.43633333333333,3.068,2.02433333333333,2.63333333333333,2.8545,2.32033333333333,2.467,2.537
2.68366666666667,2.97,3.337,2.60966666666667,2.99066666666667,3.2005,2.20966666666667,3.272,3.894,3.04566666666667,3.35266666666667,3.5865,3.44,3.67966666666667,3.5615,4.48166666666667,4.31133333333333,4.117
2.37966666666667,1.946,2.1605,1.893,2.53833333333333,2.9565,1.26133333333333,1.98466666666667,2.299,3.063,3.19866666666667,3.012,3.26333333333333,3.26166666666667,2.9925,3.45366666666667,3.73866666666667,3.312
1.68233333333333,1.91566666666667,2.3275,1.22833333333333,1.90033333333333,2.208,1.57233333333333,2.29933333333333,2.429,2.353,2.88666666666667,2.3185,1.10333333333333,2.55,2.0295,1.58066666666667,3.18166666666667,2.767
3.25966666666667,3.025,3.6075,2.61566666666667,2.89233333333333,3.2505,3.19833333333333,3.404,3.371,2.25733333333333,2.23866666666667,2.5045,2.52366666666667,2.95266666666667,3.192,2.20533333333333,2.74133333333333,2.517
2.873,3.215,3.647,3.222,2.653,2.872,3.079,2.60666666666667,3.0185,2.96333333333333,2.69733333333333,3.2805,2.68466666666667,3.2,3.5465,2.601,2.75,3.183
3.68533333333333,3.69166666666667,3.4755,3.64866666666667,4.28433333333333,3.22,3.38033333333333,3.52766666666667,3.799,2.38433333333333,3.33866666666667,2.7045,3.41633333333333,4.08166666666667,3.3825,2.80733333333333,2.71533333333333,2.3225
2.608,2.938,2.5995,2.61366666666667,3.07133333333333,2.2225,3.94366666666667,3.853,3.4665,2.445,3.45933333333333,2.92,3.343,3.692,3.809,3.26966666666667,3.27566666666667,3.031
2.25033333333333,2.906,2.9765,2.80333333333333,2.91866666666667,3.2965,2.83866666666667,3.08966666666667,3.131,3.074,2.95133333333333,3.663,3.13566666666667,3.454,3.499,3.297,2.91166666666667,3.2985
2.79133333333333,2.70866666666667,3.7055,2.02366666666667,3.01,3.6645,2.70933333333333,2.91133333333333,3.772,2.014,2.73033333333333,2.8235,2.446,2.29633333333333,2.224,2.731,2.15266666666667,2.7335
2.13533333333333,2.405,2.892,2.10166666666667,2.141,1.935,2.63733333333333,1.68766666666667,2.344,2.81866666666667,2.26966666666667,2.997,2.68333333333333,2.085,2.324,2.10866666666667,2.61366666666667,2.7955
2.55,2.54666666666667,2.6885,2.43,2.61866666666667,3.3795,2.435,2.445,2.303,2.38166666666667,2.70333333333333,2.682,3.18233333333333,2.96033333333333,2.7465,3.25766666666667,3.128,2.596
2.468,2.89833333333333,2.9815,2.684,2.50166666666667,3.429,3.02566666666667,2.71233333333333,2.5725,2.326,2.23433333333333,2.2,2.007,1.686,2.252,2.05566666666667,3.075,3.314
2.06233333333333,2.614,2.6505,1.509,2.24133333333333,3.03,2.669,2.609,3.174,2.16033333333333,2.79,3.0305,2.018,3.20666666666667,2.583,2.056,2.22433333333333,2.3625
2.27566666666667,2.51766666666667,2.4265,2.15166666666667,2.591,2.65,2.676,2.617,3.1725,2.17766666666667,2.67433333333333,2.3355,2.25966666666667,2.84666666666667,2.605,2.794,3.54966666666667,2.589
2.244,1.992,3.143,2.15866666666667,2.16333333333333,2.8985,2.334,2.30766666666667,3.025,2.392,2.68633333333333,2.6375,1.97033333333333,2.27533333333333,2.717,2.20233333333333,3.19733333333333,2.954
1.41666666666667,1.84866666666667,2.503,2.00966666666667,2.076,2.9345,2.192,2.206,2.2805,1.75933333333333,1.99333333333333,2.4755,2.83866666666667,2.853,2.737,2.41466666666667,1.98833333333333,2.7425
2.97666666666667,3.236,3.2,2.57466666666667,3.37466666666667,3.305,3.349,3.82033333333333,3.0405,3.779,3.90033333333333,4.0485,3.381,3.413,3.4505,3.72833333333333,3.91533333333333,3.4275
2.01166666666667,2.49466666666667,2.2115,2.11166666666667,2.539,2.9045,3.432,3.12666666666667,2.7755,2.70233333333333,2.78533333333333,2.7955,3.033,3.39133333333333,3.405,2.738,3.31833333333333,4.0765
3.46233333333333,3.142,3.2985,3.18233333333333,3.69033333333333,2.9415,3.44066666666667,3.74166666666667,3.87,3.92866666666667,3.70666666666667,3.998,3.20633333333333,3.75933333333333,3.834,3.16233333333333,3.95633333333333,3.3585
2.34266666666667,2.51266666666667,3.2495,1.933,2.636,3.5005,1.97233333333333,2.46266666666667,2.755,2.90366666666667,3.15433333333333,2.65,2.82833333333333,3.10633333333333,2.545,3.25833333333333,3.11666666666667,2.675
3.021,2.47466666666667,2.004,2.67133333333333,2.69566666666667,2.5975,2.80266666666667,2.726,2.9025,2.458,3.11,2.677,3.54466666666667,3.23566666666667,3.981,3.31366666666667,3.49133333333333,4.249
2.34833333333333,2.89733333333333,3.1645,3.124,3.37766666666667,3.584,2.21633333333333,2.825,2.425,1.867,2.81966666666667,3.362,3.309,2.85833333333333,3.013,2.85366666666667,2.14333333333333,2.911
3.26066666666667,3.35933333333333,3.3535,3.22033333333333,2.85266666666667,3.2585,3.26366666666667,2.96233333333333,3.712,3.27533333333333,3.139,3.7655,3.669,3.91766666666667,4.286,2.074,2.34633333333333,2.9955
2.27566666666667,2.35566666666667,2.996,2.83533333333333,3.122,3.2115,2.406,2.63166666666667,3.2295,3.493,3.49933333333333,4.08,3.21133333333333,3.134,3.615,2.501,2.56733333333333,3.438
2.778,3.041,2.7475,2.45233333333333,3.097,2.97,2.694,2.85966666666667,2.6755,2.88566666666667,2.967,3.343,2.956,3.61133333333333,2.717,2.04466666666667,3.11333333333333,2.1425
2.159,1.968,3.1025,2.33533333333333,2.24866666666667,2.3995,2.26466666666667,1.40733333333333,2.4315,2.63166666666667,2.579,3.426,2.23,2.43433333333333,2.7235,1.61166666666667,2.818,2.6975
3.06,3.11433333333333,3.689,3.17133333333333,3.34766666666667,3.677,2.42133333333333,3.13966666666667,3.9685,2.079,2.622,2.615,2.00666666666667,2.12066666666667,2.496,2.30033333333333,2.90233333333333,2.9695
2.83333333333333,3.087,4.3225,3.05933333333333,3.82066666666667,3.6565,3.30133333333333,3.165,3.7475,4.14733333333333,3.755,4.068,3.23733333333333,3.829,3.1715,3.34666666666667,3.837,4.1865
1.68066666666667,2.68766666666667,3.094,1.97466666666667,2.95866666666667,2.998,2.51233333333333,3.29133333333333,3.272,2.23333333333333,3.302,3.784,3.28633333333333,3.759,3.6905,2.845,2.76133333333333,3.2995
3.307,3.48833333333333,3.896,3.06333333333333,3.85533333333333,3.931,3.678,3.96633333333333,3.863,2.85333333333333,3.22533333333333,2.89,3.26866666666667,3.498,3.4485,3.60666666666667,3.454,2.6995
2.36333333333333,2.407,2.3965,2.156,2.33833333333333,2.286,2.74133333333333,2.96433333333333,3.0125,1.96633333333333,1.70233333333333,2.5545,2.54466666666667,2.73266666666667,2.799,2.18133333333333,2.28866666666667,2.4065
1.83233333333333,1.69133333333333,2.2725,2.012,2.415,2.391,1.616,2.29933333333333,2.562,1.79833333333333,2.308,2.6075,2.26,2.29866666666667,2.4315,2.761,2.56066666666667,2.557
2.309,2.49366666666667,2.549,1.98266666666667,2.09466666666667,2.609,2.44233333333333,2.53166666666667,2.538,1.93333333333333,2.47166666666667,3.104,1.60333333333333,2.97533333333333,2.7005,1.139,2.82833333333333,2.6485
2.76933333333333,2.64933333333333,3.254,3.145,3.075,3.2495,3.22,2.554,3.297,2.82333333333333,2.864,2.3775,3.176,3.22966666666667,2.904,2.94366666666667,3.148,2.07
2.92933333333333,2.782,2.515,2.67733333333333,2.565,2.5195,2.34966666666667,2.58633333333333,2.134,2.91966666666667,2.79233333333333,2.801,2.86866666666667,2.82533333333333,3.2975,2.808,2.759,2.341
2.16633333333333,2.363,3.2645,2.48833333333333,2.46766666666667,3.187,2.50166666666667,2.84066666666667,3.0695,2.21033333333333,2.76433333333333,3.03,1.98766666666667,2.68633333333333,2.7895,1.69266666666667,2.34533333333333,2.848
2.21433333333333,2.27833333333333,2.865,1.81566666666667,2.98533333333333,2.3975,2.37666666666667,2.78466666666667,2.958,2.64233333333333,3.40166666666667,3.14,3.14233333333333,4.00633333333333,3.546,2.85833333333333,3.07833333333333,3.138
2.44533333333333,3.066,2.352,2.64,2.549,3.111,2.634,2.74733333333333,2.7685,2.13033333333333,2.40933333333333,2.399,1.35866666666667,1.474,1.829,1.28733333333333,1.62166666666667,1.049
3.105,2.47166666666667,3.4045,3.316,3.3,3.83,2.31233333333333,2.59266666666667,2.712,2.51833333333333,2.88,2.826,2.28833333333333,2.21566666666667,3.2165,3.228,2.725,3.0695
2.14466666666667,2.62333333333333,2.409,2.46666666666667,3.00633333333333,2.475,2.34333333333333,2.63866666666667,2.1275,2.116,2.03966666666667,2.724,2.885,2.94,2.7025,2.12066666666667,1.646,1.971
2.65366666666667,3.39033333333333,2.9585,2.35933333333333,2.80633333333333,3.0435,2.724,3.06766666666667,2.9035,2.49433333333333,3.36333333333333,2.9495,2.376,3.04866666666667,3.221,1.51666666666667,1.67033333333333,1.6425
2.121,1.61533333333333,2.5415,2.14833333333333,2.251,2.831,2.25233333333333,2.53,2.541,3.40333333333333,3.61166666666667,3.337,3.20833333333333,3.47533333333333,3.652,2.81666666666667,3.107,3.727
2.84233333333333,3.16966666666667,2.4585,1.72,2.019,3.1755,2.062,3.32133333333333,3.4865,3.65433333333333,3.11066666666667,3.7595,3.54733333333333,3.183,3.5395,2.76,1.659,2.1805
2.84133333333333,2.84666666666667,3.289,3.706,3.43433333333333,3.808,2.631,3.438,3.4935,3.37266666666667,4.25666666666667,4.5435,3.37533333333333,3.90633333333333,3.6025,2.61233333333333,2.67,2.5705
1.763,2.50933333333333,1.686,2.16633333333333,2.27033333333333,1.847,2.303,2.17133333333333,2.7945,2.60066666666667,3.82533333333333,2.9865,3.28733333333333,3.239,3.538,2.757,3.30266666666667,2.8715
2.85533333333333,2.92133333333333,3.337,2.81833333333333,2.57133333333333,3.496,3.05333333333333,2.842,3.828,2.653,2.444,3.0395,2.38733333333333,2.802,3.1175,2.587,2.37833333333333,3.196
3.2,2.201,2.4625,2.97566666666667,3.12766666666667,2.632,2.70066666666667,3.01233333333333,2.5685,2.595,3.061,3.191,3.318,3.308,3.6855,3.44866666666667,3.643,3.4445
3.608,3.47,3.1855,3.696,3.31533333333333,3.7765,2.94266666666667,2.859,3.5475,3.08033333333333,3.03966666666667,3.597,2.74033333333333,3.17566666666667,3.15,2.966,2.71833333333333,2.6235
2.94033333333333,3.29,3.8285,3.30833333333333,3.687,3.67,3.16166666666667,3.31533333333333,3.411,1.575,2.93566666666667,2.935,2.507,2.45266666666667,2.545,2.41166666666667,2.97166666666667,3.0845
2.25333333333333,2.523,3.423,2.18933333333333,2.97966666666667,3.0945,2.79466666666667,2.60266666666667,2.994,2.18966666666667,2.60566666666667,2.9105,2.80866666666667,3.561,3.05,2.775,3.32266666666667,3.178
2.10766666666667,1.59666666666667,1.245,1.45233333333333,2.22633333333333,2.544,1.35133333333333,2.33466666666667,2.7865,2.731,2.42266666666667,2.666,2.43,2.432,2.5515,2.53766666666667,2.21966666666667,2.953
2.631,2.90766666666667,3.8685,2.69533333333333,2.851,3.428,3.301,2.42266666666667,3.379,2.19366666666667,2.7,2.9525,2.03,2.34133333333333,2.524,2.13766666666667,2.904,3.3295
2.297,2.86333333333333,2.832,2.64866666666667,3.15333333333333,2.954,2.50566666666667,3.11166666666667,3.054,2.64333333333333,3.51966666666667,3.1575,2.816,2.879,3.284,3.564,3.37333333333333,2.6245
2.53866666666667,2.47766666666667,3.305,3.58766666666667,3.819,3.8695,3.00533333333333,3.20533333333333,3.2795,3.01233333333333,3.079,3.0495,2.68833333333333,3.11033333333333,3.3605,2.998,2.56766666666667,3.8815
2.57966666666667,2.98233333333333,2.8455,2.44833333333333,3.25966666666667,3.1605,2.42166666666667,2.893,3.6765,2.066,2.39233333333333,2.4085,1.67866666666667,2.66,2.9185,2.782,2.98766666666667,2.754
